IN,B. S. Abdur Rahman University,http://www.bsauniv.ac.in/
IN,Bundelkhand University,http://www.bundelkhanduniversity.org/
IN,Burdwan University,http://www.buruniv.ac.in/
IN,CCS Haryana Agricultural University,http://hau.ernet.in/
IN,Center for Entrepreneurship and Small Business Management,http://www.cesbm.ac.in/
IN,Central Agricultural University,http://www.cau.org.in/
IN,Central Institute of English and Foreign Languages,http://www.ciefl.org/
IN,Central Institute of Fisheries Education,http://www.cife.edu.in/
IN,Central Institute of Higher Tibetan Studies,http://www.cihts.ac.in/
IN,Chandra Shekhar Azad University of Agriculture and Technology,http://www.csauk.ac.in/
IN,Chaudhary Charan Singh Haryana Agricultural University,http://www.hau.ernet.in/
IN,Chaudhary Charan Singh University,http://www.ccsuniversity.ac.in/
IN,Ch. Charan Singh University,http://www.ccsuniversity.org/
IN,Chhatrapati Shahu Ji Maharaj University,http://www.kanpuruniversity.org/
IN,Christ University,http://www.christuniversity.in/
IN,CMJ University,http://www.cmjuniversity.edu.in/
IN,Cochin University of Science and Technology,http://www.cusat.ac.in/
IN,Darul Huda Islamic University,http://www.darulhuda.com/
IN,Dav University,http://www.davuniversity.org/
IN,Dayalbagh Educational Institute,http://www.dei.ac.in/
IN,Deccan College Postgraduate and Research Institute,http://www.deccancollegepune.ac.in/
IN,Deen Dayal Upadhyay Gorakhpur University,http://www.ddugu.edu.in/
IN,Delhi College of Engineering (DCE),http://www.dceonline.net/
IN,Devi Ahilya University of Indore,http://www.davv.ac.in/
IN,Dhirubhai Ambani Institute of Information and Communication Technology,http://www.da-iict.org/
IN,Dibrugarh University,http://www.dibru.ernet.in/
IN,Dravidian University,http://www.dravidianuniversity.ac.in/
IN,Dr. Babasaheb Ambedkar Marathwada Universtiy,http://www.bamu.net/
IN,Dr. Babasaheb Ambedkar Technological University,http://www.dbatechuni.org/
IN,Dr. Bhim Rao Abdekar University,http://www.brauagra.com/
IN,Dr. B.R. Ambedkar Open University,http://www.braou.ac.in/
IN,Dr. C.V. Raman University,http://www.cvru.ac.in/
IN,Dr. D.Y. Patil University,http://www.dypatiluniversity.org/
IN,"Dr. Hari Singh Gour University, formerly University of Sagar",http://www.sagaruniversity.nic.in/
IN,Dr. Panjabrao Deshmukh Krishi Vidyapeeth,http://www.pdkv.ac.in/
IN,Dr. Ram Manohar Lohia Avadh University,http://www.rmlau.ac.in/
IN,Dr. YS Parmar University of Horticulture and Forestry,http://www.ysparmaruniversity.org/
IN,Eiilm University,http://www.eiilmuniversity.ac.in/
IN,Engineering Colleges in Tamil Nadu,http://www.sonatech.ac.in/
IN,Fakir Mohan University,http://www.fmuniversity.nic.in/
IN,Fatima mata national college kollam kerala,http://www.fatimacollege.net/
IN,First Global University to teaching Jainism,http://www.jainuniversity.org/
IN,Forest Research Institute Dehradun,http://fri.icfre.gov.in/
IN,Gandhigram Rural Institute,http://www.tnuniv.ac.in/gri/
IN,Gandhi Institute of Technology and Managment,http://www.gitam.edu/
IN,Gauhati University,http://www.gu.nic.in/
